0.701051163595,0.701051163595,2
0.714742813,1.41579397039,3
0.750489981093,1.46523280488,4
0.750489981093,1.50097997682,5
0.739800711373,1.49029069954,6
0.739800711373,1.47960142523,7
0.762246621055,1.50204733063,8
0.844000071612,1.60624670073,9
0.816207650431,1.66020772707,10
0.830742713388,1.64695035892,11
0.791951661526,1.62269436892,12
0.787862530655,1.57981419275,13
0.799210824032,1.58707335585,14
0.811800298741,1.61101111638,15
0.783796147746,1.59559644517,16
0.783796153508,1.56759230133,17
0.798518526733,1.58231467662,18
0.759765538065,1.55828405873,19
0.733397587045,1.49316312612,20
0.718915981528,1.45231357478,21
0.72087689771,1.43979288684,22
0.72087689771,1.44175379146,23
0.693160875898,1.41403777919,24
0.697684750748,1.39084563416,25
0.666484901828,1.36416964819,26
0.692808497282,1.35929341017,27
0.745471558557,1.43828005818,28
0.746931851432,1.4924034037,29
0.712298289798,1.45923014317,30
0.741153162153,1.4534514465,31
0.714572813748,1.45572597366,32
0.720616101078,1.43518892083,33
0.719965380519,1.44058148038,34
0.6804472447,1.40041262107,35
0.683333836472,1.36378106809,36
0.675504436183,1.35883826234,37
0.675504429497,1.35100886757,38
0.651327859099,1.32683230153,39
0.680198123779,1.33152599098,40
0.680198130419,1.36039625945,41
0.700449178356,1.38064730328,42
0.7007790704,1.40122824458,43
0.704309217882,1.40508828923,44
0.777924139835,1.4822333645,45
0.781215189611,1.55913932388,46
0.830083929274,1.6112991097,47
0.862114379198,1.69219830512,48
0.892615953048,1.7547303243,49
0.915319280421,1.80793522602,50
0.924847637861,1.84016692084,51
0.958828189331,1.88367583119,52
0.916748206491,1.87557639263,53
0.916748206491,1.83349641772,54
0.916748206491,1.83349641772,55
0.989645361334,1.90639357132,56
0.967054555062,1.95669991979,57
0.961152152842,1.92820671076,58
0.964590248786,1.92574239449,59
0.916273750647,1.88086399718,60
0.916273745718,1.83254749863,61
0.916273745718,1.83254749616,62
0.895294825132,1.81156856807,63
0.885829175367,1.78112399528,64
0.906383540979,1.79221272563,65
0.889736521118,1.79612007065,66
0.904920231799,1.79465674999,67
0.904920231799,1.80984045318,68
0.904920231799,1.80984045567,69
0.942477330421,1.84739756194,70
0.958395635617,1.90087297713,71
0.95839564033,1.91679127664,72
0.966565510275,1.92496114991,73
0.951885911267,1.91845141621,74
1.03448718461,1.98637309309,75
1.01215626703,2.04664345052,76
1.01915029325,2.03130656542,77
1.0448351558,2.06398544945,78
0.99697986808,2.04181502257,79
1.03201240836,2.02899227841,80
1.01791439399,2.04992679479,81
1.01791439399,2.03582877449,82
1.0233891753,2.0413035587,83
0.974012486994,1.99740166001,84
0.983009144779,1.9570216298,85
0.983009140185,1.96601828161,86
0.987708355191,1.97071749143,87
0.986906236062,1.97461458168,88
0.986906231486,1.9738124643,89
0.976321530853,1.96322776175,90
0.944217368489,1.92053889002,91
0.953794429049,1.89801178876,92
0.932192743262,1.88598717211,93
